plant,date,VS_PS[%],T_ww[degC],HRT_AD[day],SRT_AS[day],m_PS[%],VSR_[%]
Dig2,2013-04-29,0.7099611111111124,20.883333333333333,30.269391159299417,11.318224353089445,0.5757062255500104,42.64377483876718
Dig2,2013-04-30,0.7104833333333345,20.916666666666668,30.26374221500136,11.36688973380459,0.5772391522342223,42.61935915795321
Dig2,2013-05-01,0.7111833333333345,20.95,30.238144597045867,11.347953552998897,0.5783771755418383,42.59023946778832
Dig2,2013-05-02,0.7111500000000013,20.98333333333333,30.25286458333333,11.470560424644932,0.5791119131970505,42.554044914027976
Dig2,2013-05-03,0.7117055555555568,21.08333333333333,30.22336497890296,11.886454236212908,0.584949513244815,42.49302376113464
Dig2,2013-05-04,0.7121500000000012,21.216666666666665,30.22172774869109,12.001203942070829,0.5844297946148481,42.44899289688974
Dig2,2013-05-05,0.7133722222222233,21.316666666666663,30.257127910018312,11.957366287427517,0.5811814548635195,42.44001670346599
Dig2,2013-05-06,0.7157611111111122,21.4,30.270959264126148,11.821330901366409,0.5774035706545523,42.46818591756296
Dig2,2013-05-07,0.7174277777777789,21.516666666666666,30.298684549909723,11.578513655831978,0.5738569277177241,42.49164547838589
Dig2,2013-05-08,0.7177722222222234,21.616666666666667,30.31021801943788,11.41073461240457,0.5709413225716979,42.49453336076489
Dig2,2013-05-09,0.7176166666666678,21.73333333333333,30.33388429752066,11.334953815497563,0.569646910836886,42.48333354172289
Dig2,2013-05-10,0.7176611111111123,21.816666666666663,30.34156050955414,11.278501951536755,0.5699839758131381,42.458025552615965
Dig2,2013-05-11,0.7178055555555568,21.95,30.320713899405085,11.190955120386272,0.5695345495522884,42.436738148969866
Dig2,2013-05-12,0.7177944444444456,22.08333333333333,30.34750812567714,11.261999739810166,0.569836516665918,42.38933982097356
Dig2,2013-05-13,0.7175388888888902,22.183333333333334,30.381060606060608,11.291182426134228,0.5693868103120888,42.37118584176246
Dig2,2013-05-14,0.7166944444444457,22.316666666666663,30.41116231438812,11.33867016646438,0.569892458209971,42.3441989242646
Dig2,2013-05-15,0.7148944444444456,22.433333333333334,30.401839684625493,11.297951726987916,0.5722501943824725,42.34509334861625
Dig2,2013-05-16,0.7142166666666678,22.516666666666666,30.390942217595004,11.144442381176002,0.5749818092351338,42.33535957926497
Dig2,2013-05-17,0.7143833333333345,22.616666666666667,30.328550074738416,11.037120647582812,0.5742128595938103,42.32758277330899
Dig2,2013-05-18,0.7153277777777789,22.716666666666665,30.2568082788671,10.91413737369779,0.5739689751390645,42.313628966192105
Dig2,2013-05-19,0.7161500000000012,22.83333333333333,30.550933786078097,11.11371269410172,0.5732728518582852,42.30973580538153
Dig2,2013-05-20,0.7174611111111123,22.95,30.563481134673644,11.073444025633956,0.5736732499510188,42.34647276241818
Dig2,2013-05-21,0.7217944444444456,23.116666666666667,30.49657729606389,10.74718614322521,0.5729052528434908,42.393604698129394
Dig2,2013-05-22,0.7265833333333346,23.266666666666666,30.317248125203783,10.777239248969712,0.571457615751829,42.44483599000736
Dig2,2013-05-23,0.7274722222222235,23.433333333333334,30.045192307692307,10.628598598915447,0.5715715796315215,42.460798743578046
Dig2,2013-05-24,0.7283444444444458,23.55,29.95002701242572,10.60342613419735,0.5725295407252182,42.4731577244732
Dig2,2013-05-25,0.7309222222222237,23.65,29.909395037635907,10.533612182491634,0.5700707260784659,42.46187527320844
Dig2,2013-05-26,0.7327777777777792,23.7,29.85168236877524,10.37957720641244,0.5668453548689701,42.4368548868356
Dig2,2013-05-27,0.7334111111111125,23.816666666666663,29.799157303370787,10.239461305534158,0.5650714012514585,42.38479337039371
Dig2,2013-05-28,0.7334888888888903,23.916666666666668,29.78214867064569,10.198498059110712,0.5620181763969779,42.33572405723717
Dig2,2013-05-29,0.7339888888888902,24.0,29.74566160520608,10.102094614147676,0.5582893153542693,42.307447673581926
Dig2,2013-05-30,0.7342555555555569,24.1,29.722789984670413,10.064542717018302,0.555684786861985,42.32362975919632
Dig2,2013-05-31,0.7341555555555569,24.2,29.75871172122492,10.11539461068766,0.556312995104006,42.34101094720938
Dig2,2013-06-01,0.7343222222222235,24.316666666666663,29.7597037793667,10.05891091627232,0.5513854885401935,42.35663472147753
Dig2,2013-06-02,0.7343222222222235,24.4,29.877486910994765,10.058232738235512,0.5454122415054439,42.375511461766685
Dig2,2013-06-03,0.734655555555557,24.466666666666665,29.934906427990235,10.130449215562283,0.5446921422088963,42.39403762602681
Dig2,2013-06-04,0.7345111111111126,24.55,29.976310886345487,10.074609878902551,0.5460997206346168,42.38690395461386
Dig2,2013-06-05,0.7338777777777793,24.65,29.95093333333333,9.99185563499162,0.5478822303140156,42.3403672783057
Dig2,2013-06-06,0.7334777777777792,24.716666666666665,29.92600422832981,9.93943171401127,0.5517350254209916,42.3267503571856
Dig2,2013-06-07,0.7339888888888904,24.766666666666666,29.88746874131704,9.910879949954213,0.5556532254180208,42.343873201528666
Dig2,2013-06-08,0.7347666666666682,24.78333333333333,29.826969943135666,9.835221496129972,0.5570746754329513,42.38720342738991
Dig2,2013-06-09,0.7349888888888904,24.883333333333333,29.81284548565412,9.797001611377924,0.5569974914213959,42.37389492876728
Dig2,2013-06-10,0.7350777777777792,24.933333333333334,29.79499304589708,9.711088523169982,0.5569903640815215,42.355172938804216
Dig2,2013-06-11,0.7353222222222235,24.98333333333333,29.747723620782004,9.75004369530212,0.5569419675167829,42.352589541210406
Dig2,2013-06-12,0.7365111111111123,25.05,29.73930165397742,9.812227808358394,0.5573092505222308,42.37829241910904
Dig2,2013-06-13,0.7378111111111123,25.116666666666667,29.748840803709427,9.841619916490425,0.5570036020447618,42.421021276686
Dig2,2013-06-14,0.7394000000000013,25.166666666666668,29.78185577668648,9.833560637626418,0.5575397673524658,42.46244719558644
Dig2,2013-06-15,0.7403222222222234,25.25,29.82710779082177,9.851569159963528,0.5566890396807337,42.49715252402039
Dig2,2013-06-16,0.7409333333333346,25.33333333333333,29.848746081504704,9.978053108139964,0.5587850576276633,42.51572921017571
Dig2,2013-06-17,0.740877777777779,25.416666666666668,29.81778656126482,10.078009204740098,0.559793959539795,42.543990051173736
Dig2,2013-06-18,0.7409333333333344,25.48333333333333,29.55039637599094,10.109716873406366,0.5613531543686887,42.55011780242943
Dig2,2013-06-19,0.74138888888889,25.55,29.501443190763577,10.163812400753812,0.56167220250963,42.52695705841636
Dig2,2013-06-20,0.7417000000000011,25.65,29.54263363754889,10.261920824331629,0.5663607741864343,42.48627568379215
Dig2,2013-06-21,0.7416777777777789,25.75,29.573886639676115,10.281992954241437,0.5666145872170725,42.46954056863051
Dig2,2013-06-22,0.7425888888888899,25.8,29.61481481481481,10.144926058261811,0.5670076445672073,42.45367275401181
Dig2,2013-06-23,0.7432111111111122,25.883333333333333,29.657209786569496,10.095248310347,0.5666211000062028,42.43571276795707
Dig2,2013-06-24,0.7433222222222233,26.0,29.650931025439288,10.087213111457473,0.567250736365718,42.4377070736756
Dig2,2013-06-25,0.7433666666666678,26.15,29.65480794019077,9.927456520139,0.5689875110748067,42.46779036560587
Dig2,2013-06-26,0.7431666666666678,26.216666666666665,29.67872807017544,9.983785317197343,0.570408359121982,42.512996091444776
Dig2,2013-06-27,0.7436444444444456,26.28333333333333,29.665794294687256,10.014245135896386,0.5737253187407112,42.55699990034947
Dig2,2013-06-28,0.7428000000000011,26.35,29.70534550195568,9.990039832081212,0.5749703589284472,42.582284889394
Dig2,2013-06-29,0.7417222222222235,26.433333333333334,29.71413304835693,10.012964991392664,0.5772491737158689,42.548869481492254
Dig2,2013-06-30,0.7416000000000013,26.48333333333333,29.713499344692003,9.817294848548311,0.5760768769672342,42.53327014041185
Dig2,2013-07-01,0.7417333333333346,26.5,29.7200116177752,9.870419375600068,0.5767817972541545,42.542646991261904
Dig2,2013-07-02,0.742166666666668,26.516666666666666,29.684855233853007,9.864616719580669,0.5761831084320179,42.56014897974175
Dig2,2013-07-03,0.7422444444444457,26.55,29.66035067873303,9.845251988771716,0.5757312244020675,42.5548217059787
Dig2,2013-07-04,0.742177777777779,26.566666666666663,29.65109034267913,9.779682928913076,0.5740359931132589,42.54056819860981
Dig2,2013-07-05,0.7424666666666678,26.6,29.648985959438377,9.817444813474166,0.5757362771244566,42.56507085694808
Dig2,2013-07-06,0.7424222222222235,26.633333333333333,29.67178306472244,9.914553214705403,0.5760590648968733,42.57217491453545
Dig2,2013-07-07,0.7422666666666679,26.683333333333334,29.67127576310984,10.25162226699144,0.5808042123715911,42.58562444064986
Dig2,2013-07-08,0.7423555555555568,26.75,29.66454183266932,10.456313603522396,0.5865661492847423,42.574904366347546
Dig2,2013-07-09,0.7420333333333347,26.766666666666666,29.663529411764703,10.58103034119688,0.5893061024113935,42.59628544282907
Dig2,2013-07-10,0.7400555555555568,26.8,29.66263157894737,10.760851496814276,0.5909010026997401,42.60519138883875
Dig2,2013-07-11,0.7398555555555568,26.83333333333333,29.65653896961691,10.774200516248818,0.5923942916381836,42.6233843769279
Dig2,2013-07-12,0.7395666666666679,26.83333333333333,29.64521234502769,10.969032739866444,0.5942482062678021,42.60755825319272
Dig2,2013-07-13,0.7404888888888902,26.83333333333333,29.631564916022395,11.260657665028258,0.597263352429561,42.5605853182035
Dig2,2013-07-14,0.7412222222222234,26.883333333333333,29.595153825211,11.54888953126602,0.6008875309909721,42.4825724508435
Dig2,2013-07-15,0.7399777777777791,26.966666666666665,29.54906224517532,11.83794289049694,0.6040314504041443,42.42739242619997
Dig2,2013-07-16,0.7381444444444457,27.0,29.53746630727763,11.920330562391047,0.6064221021745658,42.40953009797783
Dig2,2013-07-17,0.7379777777777791,27.0,29.50888706590101,11.97728773728626,0.6084545827174691,42.39982194808749
Dig2,2013-07-18,0.7377555555555568,27.05,29.496357960457857,12.06381399694275,0.6079667770910085,42.40344306906446
Dig2,2013-07-19,0.7374111111111125,27.1,29.46930422919509,11.9240747320875,0.6081632812255057,42.42496181850333
Dig2,2013-07-20,0.7375000000000013,27.08333333333333,29.44568393094289,11.893249605643684,0.6076041442868491,42.45610441805749
Dig2,2013-07-21,0.7373555555555569,27.1,29.43114406779661,12.019237519746094,0.6100776231347491,42.469836199566544
Dig2,2013-07-22,0.7367888888888903,27.133333333333333,29.398496240601503,12.1681570091802,0.6139069285077247,42.49562925568512
Dig2,2013-07-23,0.737066666666668,27.166666666666668,29.38407676348548,12.239784722010338,0.6186607219035208,42.56453552679674
Dig2,2013-07-24,0.7374111111111125,27.183333333333334,29.39152054436012,12.168592835601078,0.6208854006081735,42.635167292357785
Dig2,2013-07-25,0.7378666666666679,27.2,29.37203663793104,12.295985424943268,0.6233261150080074,42.69746865904544
Dig2,2013-07-26,0.738077777777779,27.216666666666665,29.340794031441515,12.317499657694889,0.6270643572914463,42.74981233804116
Dig2,2013-07-27,0.7377222222222236,27.25,29.321720195971693,12.532389728801691,0.6294221511028989,42.80044683847459
Dig2,2013-07-28,0.7376888888888902,27.28333333333333,29.33430463576159,12.73145836402546,0.6333064885953903,42.8564564476065
Dig2,2013-07-29,0.7377222222222234,27.3,29.379978757302176,12.870291112734938,0.6352396210387194,42.94793382584489
Dig2,2013-07-30,0.7375000000000012,27.33333333333333,29.36408030385241,12.920151494454691,0.6386318248829322,43.0477097428837
Dig2,2013-07-31,0.7372000000000012,27.383333333333333,29.329271669897537,13.176254512702156,0.6418509654302362,43.143927112842334
Dig2,2013-08-01,0.7368444444444456,27.433333333333334,29.28544113630156,13.469276694984805,0.6466730291015417,43.237937451317656
Dig2,2013-08-02,0.7365888888888902,27.466666666666665,29.229681978798588,13.626084940508395,0.6505515339807295,43.36397246780471
Dig2,2013-08-03,0.7368555555555569,27.516666666666666,29.231985484707103,13.51578778830568,0.6534519410976269,43.5021134691861
Dig2,2013-08-04,0.7367444444444458,27.55,29.223868748346124,13.58869523396263,0.6554840982287867,43.61241263650328
Dig2,2013-08-05,0.7371333333333346,27.58333333333333,29.20741121976325,13.697591866212637,0.6583790753992379,43.72022236137842
Dig2,2013-08-06,0.737555555555557,27.6,29.21063607924922,13.638005589724935,0.6549812284446833,43.81306198074931
Dig2,2013-08-07,0.7373888888888903,27.633333333333333,29.19688572182634,13.592960723406824,0.6507203269220139,43.94216801522828
Dig2,2013-08-08,0.7372111111111124,27.683333333333334,29.21178010471204,13.626528229393433,0.6517379212864182,44.092474374589045
Dig2,2013-08-09,0.7393111111111125,27.73333333333333,29.268465165007857,13.481756336286564,0.6542571655643965,44.27112068615964
Dig2,2013-08-10,0.7410666666666681,27.78333333333333,29.273629242819844,13.059079502176486,0.6504276522799584,44.4343930292115
Dig2,2013-08-11,0.7421000000000013,27.83333333333333,29.27951933124347,12.79205786755666,0.6461349805232037,44.58815047285426
Dig2,2013-08-12,0.7425333333333346,27.916666666666668,29.290197095435683,12.538332271442563,0.6415083150605062,44.74967057781981
Dig2,2013-08-13,0.7424111111111125,27.95,29.34408322496749,12.14078714549411,0.6350427644281418,44.915377961364285
Dig2,2013-08-14,0.7429000000000013,27.95,29.363758029978587,11.751612375232844,0.6291473120277985,45.06507575717615
Dig2,2013-08-15,0.7442000000000013,28.016666666666666,29.35171503957784,11.298800718243534,0.6252852493519353,45.18641756888663
Dig2,2013-08-16,0.7432555555555569,28.08333333333333,29.341585462207007,11.091030775301116,0.6239328038445067,45.27755312670251
Dig2,2013-08-17,0.7423777777777791,28.116666666666667,29.328315598235143,10.898380229665271,0.6249256980074018,45.37855715032416
Dig2,2013-08-18,0.7421222222222235,28.133333333333333,29.35277121092724,10.772981877465382,0.6236601243699057,45.46302640926679
Dig2,2013-08-19,0.7418000000000012,28.183333333333334,29.362519602718244,10.640284265621831,0.6214661269596462,45.572746130133616
Dig2,2013-08-20,0.74178888888889,28.216666666666665,29.3846949327818,10.455454416876927,0.6176880756190427,45.66694306781636
Dig2,2013-08-21,0.7417111111111123,28.23333333333333,29.42005700958797,10.25796319949913,0.6151039687153479,45.74524024681019
Dig2,2013-08-22,0.7415222222222234,28.23333333333333,29.44351024697845,10.086226092225264,0.6106567775266851,45.74811351954946
Dig2,2013-08-23,0.741166666666668,28.25,29.452573817611707,9.8578466439311,0.6070950061597683,45.74600927005848
Dig2,2013-08-24,0.7405555555555569,28.25,29.499351491569392,9.693234437885904,0.6047630699390667,45.73700376258719
Dig2,2013-08-25,0.740577777777779,28.25,29.64200477326969,9.60449417274869,0.6017382846292233,45.775481933484784
Dig2,2013-08-26,0.7408666666666679,28.266666666666666,29.684979702300407,9.587662385612571,0.5974355054940474,45.81325396565362
Dig2,2013-08-27,0.7416222222222235,28.28333333333333,29.72921879343897,9.441549775947186,0.5919835065870467,45.88064920531535
Dig2,2013-08-28,0.742466666666668,28.3,29.72317880794702,9.390256162244055,0.5883609035783752,45.94716955535221
Dig2,2013-08-29,0.7425888888888903,28.3,29.73990435706695,9.26148157950255,0.5858524844137794,45.978718708514826
Dig2,2013-08-30,0.7430222222222235,28.3,29.77871222076216,9.29661738959192,0.5846276204737014,45.96870817481117
Dig2,2013-08-31,0.7432000000000013,28.3,29.783964939417377,9.216745909114398,0.5800785996863836,45.93271894803468
Dig2,2013-09-01,0.7427888888888902,28.316666666666663,29.826155462184875,9.234258982859558,0.5753656001377259,45.87596714191425
Dig2,2013-09-02,0.7429222222222234,28.316666666666663,29.84900731452456,9.12671568695703,0.5752566372937581,45.83495391019074
Dig2,2013-09-03,0.7430777777777791,28.33333333333333,29.86220071319409,9.11284020577387,0.5728280607619954,45.79232203329124
Dig2,2013-09-04,0.742577777777779,28.35,29.895409494001044,9.085862507715245,0.5691383817243875,45.74950883481645
Dig2,2013-09-05,0.7421444444444456,28.35,29.90106465853025,9.155171215246073,0.5672594234795992,45.695512738032754
Dig2,2013-09-06,0.7420666666666679,28.366666666666667,29.94117647058824,9.144116188602869,0.5638204983479235,45.63255896009907
Dig2,2013-09-07,0.7425333333333346,28.366666666666667,29.942531926707385,9.09073284121882,0.560606855920673,45.56237370417141
Dig2,2013-09-08,0.7420111111111124,28.35,29.883372734436563,9.000273562133852,0.5580398263815307,45.50200825168114
Dig2,2013-09-09,0.7405555555555569,28.33333333333333,29.855228586442458,8.88272064446047,0.5625094626812481,45.42679959538522
Dig2,2013-09-10,0.7394666666666679,28.3,29.85211452587339,8.885526716191698,0.566313103969105,45.36070399205312
Dig2,2013-09-11,0.7390555555555568,28.266666666666666,29.829991760505354,8.832703012919715,0.5687128960730068,45.29269103839943
Dig2,2013-09-12,0.7393666666666677,28.266666666666666,29.80162162162162,9.056641519318484,0.5727185055320904,45.25441070528656
Dig2,2013-09-13,0.7401111111111123,28.25,29.77830188679245,9.1868629258519,0.5761185190253383,45.22899175598268
Dig2,2013-09-14,0.7398111111111123,28.23333333333333,29.7889381685364,9.224666738869018,0.5783633454356322,45.175608122275
Dig2,2013-09-15,0.7409000000000012,28.216666666666665,29.798712998713,9.222848152174551,0.5791752113750078,45.14270846395356
Dig2,2013-09-16,0.7418222222222235,28.146666666666665,29.79243765084473,9.139350920238542,0.5794928598726394,45.07076443902781
Dig2,2013-09-17,0.7418777777777791,28.08333333333333,29.75885774722369,9.19233858903509,0.5819996773450736,45.01060871168061
Dig2,2013-09-18,0.7421333333333348,28.00333333333333,29.761879479692062,9.355825360500273,0.5863652951231388,44.89447158106567
Dig2,2013-09-19,0.7422222222222236,27.936666666666667,29.77455716586152,9.254240450764968,0.5894541540699084,44.78771194661722
Dig2,2013-09-20,0.7424333333333347,27.87,29.74645627173041,9.469273481239004,0.5899406147854767,44.71318078803653
Dig2,2013-09-21,0.7421444444444458,27.81,29.73513084853291,9.541847224943131,0.5911633065569531,44.70420485451647
Dig2,2013-09-22,0.7421333333333348,27.736666666666668,29.74276351720372,9.476792639115864,0.593727986446197,44.72532676214883
Dig2,2013-09-23,0.7426777777777792,27.683333333333334,29.72,9.454770912746367,0.5950431214326188,44.76268320172439
Dig2,2013-09-24,0.7426888888888904,27.626666666666665,29.63849372384937,9.444318097122087,0.5939829522368469,44.773785449479504
Dig2,2013-09-25,0.7427777777777792,27.536666666666665,29.591155492154066,9.400110596848148,0.5959656303443756,44.793927927415744
Dig2,2013-09-26,0.7427888888888904,27.44333333333333,29.56733914940022,9.287514652476156,0.5988109243632951,44.75174300279743
Dig2,2013-09-27,0.7429888888888904,27.37333333333333,29.538150444863845,9.368820080601264,0.5999706266696886,44.698257682172745
Dig2,2013-09-28,0.7429000000000016,27.31,29.47835676867935,9.305700136472682,0.6012400926507326,44.6503685839079
Dig2,2013-09-29,0.7426666666666683,27.26,29.450144698763484,9.335340579756355,0.6015933275141339,44.659405385336
Dig2,2013-09-30,0.7431777777777793,27.21333333333333,29.446124763705104,9.305893997599254,0.6030630770841331,44.72357918706879
Dig2,2013-10-01,0.7444111111111126,27.12333333333333,29.453813104189045,9.270453932429325,0.6048451925263773,44.80838090379509
Dig2,2013-10-02,0.7442222222222237,27.063333333333333,29.45054075441836,9.221933592393787,0.6043017489092974,44.875899729362814
Dig2,2013-10-03,0.7435888888888903,26.98,29.515583729529848,9.389596258143175,0.6053166891468084,44.92483626977785
Dig2,2013-10-04,0.7438888888888903,26.896666666666665,29.620346093340324,9.53987941085974,0.6079463877860115,44.980332212484704
Dig2,2013-10-05,0.7442777777777791,26.82,29.66702790571661,9.587503808644586,0.6092360171309693,45.04649395482181
Dig2,2013-10-06,0.7443777777777792,26.7,29.679935880309912,9.61551143590683,0.6139150715486951,45.04069990951329
Dig2,2013-10-07,0.7447444444444459,26.59,29.699400885647304,9.800874970757905,0.6135066949916244,45.001409148277645
Dig2,2013-10-08,0.7455333333333347,26.44333333333333,29.741951967296885,9.83446925075554,0.6126642534413356,44.92055457738345
Dig2,2013-10-09,0.7461111111111125,26.30333333333333,29.77396542692509,9.886802093993172,0.6097905778272974,44.93145559530961
Dig2,2013-10-10,0.7464777777777791,26.223333333333336,29.7714211752524,9.9642802327667,0.6081264950487046,44.95453174399472
Dig2,2013-10-11,0.746466666666668,26.110000000000003,29.76171458998935,10.043271519906952,0.6087361317684877,45.003680264823885
Dig2,2013-10-12,0.7460444444444458,26.026666666666667,29.78016789087093,10.142046224991546,0.6084971973396545,44.99857091089914
Dig2,2013-10-13,0.745855555555557,25.933333333333337,29.758401693569727,10.065886434608824,0.6081153748631779,44.98681767222251
Dig2,2013-10-14,0.7462111111111126,25.81,29.707041513399894,10.085788688715931,0.6077700518569924,44.97897530950679
Dig2,2013-10-15,0.7460666666666681,25.69,29.68248645860201,10.016977295779784,0.6086090851945412,44.98324184911654
Dig2,2013-10-16,0.7475888888888903,25.61666666666667,29.678303594517715,10.079299736406687,0.6070474147866919,45.00960290352876
Dig2,2013-10-17,0.7495000000000014,25.55666666666667,29.681975046456067,10.050154955331388,0.6028840106740618,45.039045500041006
Dig2,2013-10-18,0.7509555555555569,25.53,29.65121293800539,10.006244068878532,0.5971388079005242,45.112769323586285
Dig2,2013-10-19,0.7523444444444458,25.466666666666665,29.62415232133542,10.128020948214848,0.5935571127555044,45.19955161788664
Dig2,2013-10-20,0.7533222222222236,25.416666666666668,29.61455312417612,10.10978192248737,0.5927034643235953,45.27295740400465
Dig2,2013-10-21,0.7541444444444457,25.35333333333333,29.571313456889605,10.092646656400092,0.5921133998431916,45.292835469603325
Dig2,2013-10-22,0.7549333333333347,25.26,29.49903766840803,10.069706257435582,0.5906233353140068,45.23085860569076
Dig2,2013-10-23,0.7552000000000013,25.18,29.41926655719759,10.028851159363404,0.5895079672749087,45.13390551551593
Dig2,2013-10-24,0.7554111111111124,25.10333333333333,29.35787211176787,9.925494095506034,0.5895392242243246,45.01308174008764
Dig2,2013-10-25,0.7556333333333345,25.050000000000004,29.33834380978409,9.906200304550454,0.588299881077303,44.93443921639855
Dig2,2013-10-26,0.7557333333333346,24.99,29.32735898787559,9.820957066995543,0.5857492788935832,44.89705437610487
Dig2,2013-10-27,0.7558555555555568,24.89333333333333,29.33513374485597,9.793059189689853,0.5858061104503747,44.84342855470027
Dig2,2013-10-28,0.757177777777779,24.813333333333336,29.35111111111112,9.746754247867369,0.5838779565465692,44.78495752008988
Dig2,2013-10-29,0.7580444444444456,24.71333333333333,29.37267410951621,9.763242897094852,0.5815186703208371,44.71046972344725
Dig2,2013-10-30,0.7583000000000013,24.60333333333333,29.362452523060227,9.798852421721962,0.581800678130102,44.62125689605365
Dig2,2013-10-31,0.7580444444444457,24.51666666666667,29.353034720381658,9.761981098807096,0.581202371644853,44.517482998462064
Dig2,2013-11-01,0.7580000000000013,24.41666666666667,29.40711462450593,9.683651934636863,0.5798335032840669,44.40547894023103
Dig2,2013-11-02,0.7572000000000013,24.30333333333333,29.26558823529412,9.80217459617327,0.5813005102930493,44.35282372505047
Dig2,2013-11-03,0.7541777777777791,24.20666666666667,29.19443671766342,9.641732589800885,0.5796355758816144,44.29599817556299
Dig2,2013-11-04,0.7504000000000013,24.120000000000005,29.174590163934425,9.719042058634546,0.5798607637907255,44.23888593907529
Dig2,2013-11-05,0.7490000000000012,24.06333333333334,29.18410381184104,9.627076428045086,0.5776866386361704,44.23627468702684
Dig2,2013-11-06,0.7487333333333346,24.00666666666667,29.168335588633287,9.46990649062683,0.5770212985697032,44.26165677660048
Dig2,2013-11-07,0.7482333333333346,24.003333333333337,29.13326254313777,9.43876142183688,0.5779922657783091,44.2951599228428
Dig2,2013-11-08,0.747966666666668,23.99666666666668,29.147212089630017,9.466286002208964,0.5760149326225126,44.24828717487713
Dig2,2013-11-09,0.7481000000000013,23.94333333333334,29.19122580645161,9.388372368287357,0.5747122026457617,44.19621877731715
Dig2,2013-11-10,0.7483222222222234,23.88000000000001,29.173560421735605,9.35235657915353,0.5697248020805411,44.14841772988201
Dig2,2013-11-11,0.7491333333333345,23.790000000000006,29.179058399794187,9.474103107109096,0.5671654440333131,44.09768918086835
Dig2,2013-11-12,0.7501111111111123,23.716666666666672,29.2115046470736,9.63704913088668,0.5658755906086682,44.04194556560933
Dig2,2013-11-13,0.7515111111111122,23.65,29.24477307496176,9.653226385189228,0.56708544836441,44.03724603276154
Dig2,2013-11-14,0.7528111111111123,23.600000000000005,29.25758354755784,9.906598008858264,0.5663422676869203,44.05073025597967
Dig2,2013-11-15,0.7523000000000012,23.543333333333337,29.26694582570008,10.101214036785546,0.5681289202972055,44.07711664712645
Dig2,2013-11-16,0.7511333333333344,23.48333333333333,29.27646906549314,10.201372759290852,0.5722574496650069,44.10698639707885
Dig2,2013-11-17,0.7501333333333344,23.41333333333334,29.288306974332382,10.426189356899275,0.5768983597139269,44.1365769998045
Dig2,2013-11-18,0.7465444444444456,23.35333333333334,29.28715953307393,10.588662155294823,0.5809437477378093,44.17827902151532
Dig2,2013-11-19,0.7432666666666677,23.26666666666667,29.30532212885154,10.673927569348802,0.5821579300288859,44.166369164906655
Dig2,2013-11-20,0.7423111111111123,23.190000000000005,29.33426183844011,10.77831799082716,0.5835985866115811,44.18001232763225
Dig2,2013-11-21,0.7424000000000012,23.12333333333334,29.35306070612141,10.836986842511507,0.5854585678274614,44.22351992718379
Dig2,2013-11-22,0.7419111111111122,23.040000000000006,29.40973992860785,10.98333660353972,0.585850328425619,44.27811280446353
Dig2,2013-11-23,0.7408888888888899,22.98333333333333,29.40181188382628,11.125381072406723,0.5850239464406958,44.32913724934672
Dig2,2013-11-24,0.73988888888889,22.923333333333336,29.388654353562004,11.162762711732654,0.5837532184204169,44.320849209486745
Dig2,2013-11-25,0.739977777777779,22.84666666666667,29.378102952704467,11.02950735008882,0.5820923974272637,44.31042530018522
Dig2,2013-11-26,0.7401333333333345,22.780000000000005,29.34821664464993,10.959756433816263,0.5800602453412996,44.34054389622936
Dig2,2013-11-27,0.7399666666666679,22.706666666666667,29.30542803132596,10.753708480690554,0.5786120999160769,44.391700923196986
Dig2,2013-11-28,0.7402444444444457,22.67666666666667,29.276918976545844,10.657921466095509,0.5775636147151421,44.42569535153048
Dig2,2013-11-29,0.7405666666666678,22.640000000000004,29.25549377813079,10.597593108857703,0.5750769085567176,44.42457507235365
Dig2,2013-11-30,0.7407666666666678,22.61666666666667,29.151223776223777,10.566636614425452,0.5734104292178774,44.44664685284922
Dig2,2013-12-01,0.74138888888889,22.576666666666668,29.15486164001016,10.442796772376491,0.572531276217535,44.51373589369848
Dig2,2013-12-02,0.7430111111111123,22.55,29.166096341142406,10.43528006843608,0.5681180790262111,44.5644004790521
Dig2,2013-12-03,0.7463333333333345,22.496666666666663,29.131451612903227,10.352754157816204,0.5659583849164013,44.60923662342879
Dig2,2013-12-04,0.7506555555555569,22.426666666666662,29.32075471698113,10.442773153754777,0.5628405614532189,44.6668407063745
Dig2,2013-12-05,0.750477777777779,22.37333333333333,29.320724560468832,10.453656856529705,0.5634849254045858,44.745164396325904
Dig2,2013-12-06,0.7460666666666679,22.25,29.33007460766658,10.699953105047918,0.5658036660059031,44.839439895379535
Dig2,2013-12-07,0.7421000000000012,22.13333333333333,29.34172185430464,10.763312633930392,0.565368216432035,44.94401752249364
Dig2,2013-12-08,0.7421888888888901,21.996666666666663,29.31927547985942,10.93533139667518,0.5667414414109881,45.04115035100923
Dig2,2013-12-09,0.7406666666666679,21.886666666666663,29.32385466034755,11.13736699774467,0.5667893333543375,45.12706231143311
Dig2,2013-12-10,0.7397888888888902,21.76333333333333,29.475606574484736,11.3452661270464,0.5692629389483316,45.19420316229879
Dig2,2013-12-11,0.7387111111111123,21.61,29.65554106910039,11.479340419724616,0.5680377257359581,45.30621823234721
Dig2,2013-12-12,0.7271444444444458,21.44333333333333,30.00052151238592,11.665558762522243,0.5652945179424321,45.42115648285776
Dig2,2013-12-13,0.717966666666668,21.16333333333333,30.53838065194532,11.799597748002087,0.5580528768193173,45.50505882684385
Dig2,2013-12-14,0.7107111111111125,20.86,31.112513144058884,12.337845385550075,0.5526646909562382,45.55642462924494
